"","time","latitude","longitude","depth","mag","magType","nst","gap","dmin","rms","net","id","updated","place","type","horizontalError","depthError","magError","magNst","status","locationSource","magSource"
"571","1954-05-23T23:52:44.870Z",34.9681667,-119.0023333,14.48,5.03,"ml",14,90,NA,0.34,"ci","ci3299932","2017-02-07T04:01:59.605Z","7km WNW of Grapevine, CA","earthquake",0.68,1.32,0.146,9,"reviewed","ci","ci"
"572","1954-02-24T22:30:23.450Z",35.0596667,-119.049,8.07,4.67,"ml",14,78,NA,0.51,"ci","ci3298682","2017-02-07T04:38:48.663Z","17km NW of Grapevine, CA","earthquake",0.96,2.13,0.348,10,"reviewed","ci","ci"
"573","1954-02-10T23:58:39.720Z",34.9296667,-119.0988333,9.56,4.61,"ml",14,90,0.1733,0.48,"ci","ci3301260","2017-02-07T14:07:27.711Z","10km NNE of Pine Mountain Club, CA","earthquake",0.86,2.09,0.132,11,"reviewed","ci","ci"
"574","1954-02-07T00:09:54.770Z",35.0446667,-119.082,7.9,4.56,"ml",14,83,NA,0.5,"ci","ci3301253","2017-02-07T04:56:28.114Z","18km NW of Grapevine, CA","earthquake",1.24,3.22,0.146,9,"reviewed","ci","ci"
"575","1954-01-27T14:19:49.810Z",35.143,-118.5856667,6,4.96,"ml",12,106,NA,0.54,"ci","ci3301213","2017-02-07T04:31:02.619Z","12km W of Tehachapi, CA","earthquake",1.11,31.61,0.102,9,"reviewed","ci","ci"
"576","1954-01-13T01:45:32.900Z",35.0365,-119.0866667,8.48,4.6,"ml",13,83,0.2248,0.35,"ci","ci3301121","2017-02-07T04:53:45.911Z","18km NW of Grapevine, CA","earthquake",0.6,1.51,0.067,12,"reviewed","ci","ci"
"577","1954-01-12T23:33:49.720Z",34.9823333,-119.0613333,0.02,5.4,"ml",12,88,NA,0.69,"ci","ci3301140","2017-02-07T04:13:01.088Z","13km WNW of Grapevine, CA","earthquake",1.49,3.16,0.064,6,"reviewed","ci","ci"
"578","1992-01-13T06:08:44.180Z",49.15,-128.998,10,5.4,"mw",NA,NA,NA,0.8,"us","usp00051r8","2016-11-09T21:39:49.890Z","Vancouver Island, Canada region","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"579","1992-01-02T16:40:40.600Z",48.738,-129.233,10,6.1,"mwb",NA,NA,NA,1,"us","usp000519m","2016-11-10T00:22:27.205Z","Vancouver Island, Canada region","earthquake",NA,NA,NA,NA,"reviewed","us","us"
"580","1991-12-19T04:45:44.600Z",48.928,-128.555,10,5.3,"mb",NA,NA,NA,0.9,"us","usp00050n6","2014-11-07T00:49:45.426Z","Vancouver Island, Canada region","earthquake",NA,NA,NA,10,"reviewed","us","us"
"581","1991-12-19T04:44:07.880Z",48.938,-128.71,10,5.6,"ms",NA,NA,NA,1.3,"us","usp00050n5","2015-05-13T18:53:31.000Z","Vancouver Island, Canada region","earthquake",NA,NA,NA,2,"reviewed","us","us"
"582","1991-12-19T04:41:37.210Z",48.973,-128.77,10,5.6,"ms",NA,NA,NA,0.9,"us","usp00050n4","2015-05-13T18:53:31.000Z","Vancouver Island, Canada region","earthquake",NA,NA,NA,4,"reviewed","us","us"
"583","1991-10-27T00:31:33.640Z",41.906,-126.835,10,4.6,"mb",NA,NA,NA,1,"us","usp0004yew","2016-12-18T19:40:25.772Z","off the coast of Northern California","earthquake",NA,NA,NA,22,"reviewed","us","us"
"584","1991-08-17T22:56:09.700Z",41.527,-126.227,5,4.5,"mb",NA,NA,NA,NA,"us","usp0004vha","2016-12-18T14:46:17.173Z","off the coast of Northern California","earthquake",NA,NA,NA,1,"reviewed","brk","us"
"585","1991-08-17T22:17:09.970Z",41.679,-125.856,1.303,7,"mh",90,295,1.473,0.09,"nc","nc228064","2016-12-18T14:45:52.534Z","136km WSW of Brookings, Oregon","earthquake",1.73,11.06,NA,0,"reviewed","nc","nc"
"586","1991-08-17T19:29:40.000Z",40.2516667,-124.2858333,8.32,6,"ml",32,196,0.1063,0.09,"nc","nc228027","2017-04-26T17:45:59.979Z","Northern California","earthquake",0.36,0.41,NA,0,"reviewed","nc","nc"
"587","1991-08-16T22:26:14.250Z",41.6611667,-125.8455,2.549,6.1,"ml",119,296,1.461,0.12,"nc","nc227958","2016-12-18T14:38:55.079Z","off the coast of Northern California","earthquake",2.18,12.76,NA,0,"reviewed","nc","nc"
"588","1991-08-03T00:49:00.520Z",40.3983333,-125.6846667,5.372,4.5,"ml",144,265,1.032,0.29,"nc","nc226002","2016-12-18T13:42:40.769Z","offshore Northern California","earthquake",2.09,1.33,NA,0,"reviewed","nc","nc"
"589","1991-07-13T06:09:50.210Z",41.8123333,-126.2495,2.83,4.9,"ml",97,304,1.777,0.12,"nc","nc224265","2016-12-18T12:43:32.549Z","off the coast of Northern California","earthquake",2.86,9.05,NA,0,"reviewed","nc","nc"
"590","1991-07-13T02:50:14.690Z",42.182,-125.641,11,6.9,"mw",NA,NA,NA,1,"us","usp0004u34","2016-11-10T00:40:12.752Z","off the coast of Oregon","earthquake",NA,NA,NA,NA,"reviewed","us","par"
"591","1991-04-28T01:32:14.420Z",40.383,-124.5665,26.426,4.7,"ml",49,228,0.3423,0.09,"nc","nc211426","2016-12-18T08:25:31.600Z","offshore Northern California","earthquake",0.56,1.37,NA,0,"reviewed","nc","nc"
"592","1991-04-19T15:35:19.260Z",43.546,-127.335,10,5,"mb",NA,NA,NA,0.9,"us","usp0004qhv","2014-11-07T00:48:24.266Z","off the coast of Oregon","earthquake",NA,NA,NA,18,"reviewed","us","us"
"593","1991-03-24T03:42:08.610Z",36.9651667,-121.7258333,14.562,4.6,"ml",92,42,0.06126,0.08,"nc","nc208480","2016-12-18T04:26:51.480Z","Northern California","earthquake",0.18,0.31,NA,0,"reviewed","nc","nc"
"594","1991-02-23T06:25:07.600Z",49.488,-126.801,34.1,4.6,"mb",NA,NA,NA,NA,"us","usp0004naa","2016-07-23T22:16:44.450Z","Vancouver Island, Canada region","earthquake",NA,NA,NA,17,"reviewed","pgc","us"
"595","1991-02-21T20:52:55.600Z",40.427,-127.613,5,4.6,"mb",NA,NA,NA,NA,"us","usp0004n8d","2014-11-07T00:48:04.307Z","off the coast of Northern California","earthquake",NA,NA,NA,2,"reviewed","brk","us"
"596","1959-08-19T04:04:07.000Z",44.819,-111.659,15,6,"mw",NA,NA,NA,NA,"iscgem","iscgem882681","2015-05-13T18:52:54.000Z","western Montana","earthquake",NA,NA,NA,NA,"automatic","iscgem","iscgem"
"597","1959-08-18T15:26:10.000Z",44.812,-110.864,10,6.3,"mw",NA,NA,NA,NA,"iscgem","iscgem882678","2015-05-13T18:52:54.000Z","Yellowstone National Park, Wyoming","earthquake",NA,NA,NA,NA,"automatic","iscgem","iscgem"
"598","1959-08-18T11:03:51.000Z",44.864,-110.754,15,5.7,"mw",NA,NA,NA,NA,"iscgem","iscgem882677","2015-05-13T18:52:54.000Z","Yellowstone National Park, Wyoming","earthquake",NA,NA,NA,NA,"automatic","iscgem","iscgem"
"599","1959-08-18T06:37:20.000Z",44.63,-110.891,10,7.2,"mw",NA,NA,NA,NA,"iscgem","iscgem882673","2015-05-13T18:52:54.000Z","Yellowstone National Park, Wyoming","earthquake",NA,NA,NA,NA,"automatic","iscgem","iscgem"
